row_id,full_query,label,prediction,p_malicious,correct,latency_ms,model,error
455,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""K36S"",""small_airport"", ""Maranatha Airport"",""https://en.wikipedia.org/wiki/San_Bernardo_Airport"",""SA"")",0,0,0.02,1,329.11,jev-1.13.0,
454,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""US-2920"",""small_airport"", ""Siller Bros Inc Airport"",""https://en.wikipedia.org/wiki/Harriet_Alexander_Field"",""SA"")",0,0,0.02,1,363.43,jev-1.13.0,
448,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Westlake Village;""",0,0,0.04,1,428.5,jev-1.13.0,
446,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Dhamar Governorate"";",0,0,0.02,1,531.09,jev-1.13.0,
457,"INSERT INTO regions (code, name, continent, iso_country, wikipedia_link, keywords) VALUES (""HU-BA"", ""Astana City"", ""EU"", ""KW"", ""https://en.wikipedia.org/wiki/Santiago_de_Cuba_Province"", ""Airports in Potaro-Siparuni"") and 5042=5042 and (""xDuk"" like ""xDuk"")",1,1,0.7,1,406.53,jev-1.13.0,
466,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""NU"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,258.32,jev-1.13.0,
463,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Tarry Bank Airport"") and 2490=(select (case when (ord(mid((select ifnull(cast(column_name as nchar),0x20) from INFORMATION_SCHEMA.columns where table_name=0x616972706f7274 and table_schema=0x64617461736574 limit 17,1),10,1))>96) then 2490 else (select 1478 union select 9363) end))-- -"");",1,1,0.97,1,313.49,jev-1.13.0,
467,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""AOA, AOA"") OR name LIKE ""Amanpulo""",0,0,0.04,1,269.1,jev-1.13.0,
468,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""NY46"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Plateaux Region"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Cypriot airports"", ""%"");",0,0,0.03,1,266.35,jev-1.13.0,
461,"DELETE FROM airport WHERE name LIKE ""Spy Island Drill-Site Heliport"" OR keywords LIKE ""Formerly O70"";  ",0,0,0.05,1,412.18,jev-1.13.0,
470,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""RO"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,261.01,jev-1.13.0,
465,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Primorsko Airfield"");",0,0,0.02,1,329.0,jev-1.13.0,
460,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""Malhata, Be'er Sheva"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Rumphi District"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Repülőterek Magyarország"", ""%"");",0,0,0.04,1,491.87,jev-1.13.0,
459,"INSERT INTO runways (airport_ref, airport_ident, length_ft, surface, lighted, closed) VALUES (16216, ""AR-0442"", 7555.0, ""ASPH-TURF"", 0, 0)",0,0,0.02,1,506.69,jev-1.13.0,
469,"INSERT INTO countries (code, name, continent) VALUES (""AQ"", ""Andorra"", ""AF""=""AF"" AND 8494=(SELECT (CASE WHEN (8494=1327) THEN 8494 ELSE (SELECT 1327 UNION SELECT 4670) END))-- -"")",1,1,0.91,1,332.16,jev-1.13.0,
474,"INSERT INTO regions (code, local_code, name, continent, iso_country) VALUES (""EC-Y"", ""56"", ""Nablus Governorate))) AND 7490 LIKE (SELECT (CASE WHEN (7490 LIKE 9173) THEN 7490 ELSE (SELECT 9173 UNION SELECT 6450) END))-- -"", ""AF"", ""SY"")",1,1,0.94,1,271.95,jev-1.13.0,
462,"INSERT INTO regions (code, local_code, name, continent, iso_country) VALUES (""SI-041"", ""F""))/**/AS/**/IvrP/**/WHERE/**/2677=2677/**/AND/**/GTID_SUBSET(CONCAT(0x7162767671,(SELECT/**/(ELT(7261=7261,1))),0x716a787871),7261)--/**/jHAA"", ""Lombardy"", ""AF"", ""JP"")",1,1,0.95,1,443.51,jev-1.13.0,
471,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 8.0 AND 888.0",0,0,0.01,1,332.03,jev-1.13.0,
464,"SELECT id FROM airports WHERE longitude >= -118.070458 AND latitude <= 60.653396 AND municipality LIKE ""Pahrump""",0,0,0.02,1,469.43,jev-1.13.0,
478,"SELECT id FROM airports WHERE latitude BETWEEN -22.279057 AND 51.721699 AND longitude >= -46.544352 AND iso_region = ""US-CA"" AND scheduled_service = ""no"" AND name LIKE ""%XqLGIKl8VsxDs9LysIMI%"" AND type LIKE ""medium_airport""",0,0,0.06,1,259.13,jev-1.13.0,
473,"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Petrobrás Refinaria de Paulínea Replan Heliport""",0,0,0.02,1,416.57,jev-1.13.0,
483,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""HU"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 2 ORDER BY runway_count DESC, a.name ASC;",0,0,0.01,1,262.07,jev-1.13.0,
476,"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,0,0.02,1,451.83,jev-1.13.0,
475,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""VU"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,459.79,jev-1.13.0,
484,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg) VALUES (""US-3414"", ""-1015')) OR EXTRACTVALUE(8765,CASE WHEN (8765=8765) THEN 8765 ELSE 0x3A END) AND (('wxyu' LIKE 'wxyu"", ""Lewistown Hospital Heliport"", 34.286619, 152.340459824)",1,1,0.98,1,282.77,jev-1.13.0,
472,"INSERT INTO navaids (id, ident, name, type, frequency_khz, iso_country) VALUES (88661, ""PVQ"", ""Montelimar"", ""VOR-DME"", 285, ""FR"")",0,0,0.02,1,531.38,jev-1.13.0,
485,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""SDNC"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""KU7"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""Pinangsori Airport"", ""%"");",0,0,0.04,1,294.32,jev-1.13.0,
479,"UPDATE airport SET wikipedia_link = ""https://en.wikipedia.org/wiki/Tambuti_Airfield"" WHERE ident = ""ZA-0124""",0,0,0.02,1,368.46,jev-1.13.0,
488,"SELECT id FROM airports WHERE latitude <= 37.521558 AND continent LIKE ""EU""",0,0,0.02,1,280.35,jev-1.13.0,
480,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Butte Valley Airport"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,373.63,jev-1.13.0,
486,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""PA79"",""small_airport"", ""Fort McMurray / Mildred Lake Airport"",""https://en.wikipedia.org/wiki/Cascais_Aerodrome"",""SA"")",0,0,0.03,1,312.59,jev-1.13.0,
477,"DELETE FROM regions WHERE name = ""Nui"";",0,0,0.03,1,531.07,jev-1.13.0,
482,"UPDATE airport_frequencies SET description = ""GND"" WHERE airport_ident = ""ZA-0111"";",0,0,0.02,1,443.03,jev-1.13.0,
491,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 1710.0 AND 73.0",0,0,0.02,1,339.54,jev-1.13.0,
487,"UPDATE airport SET wikipedia_link = ""https://en.wikipedia.org/wiki/Warroad_International_Memorial_Airport"" WHERE ident = ""JP-1486""",0,0,0.02,1,444.65,jev-1.13.0,
481,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""Modena;""",0,0,0.03,1,515.51,jev-1.13.0,
494,"DELETE FROM runways WHERE airport_ident = ""5TS8"";",0,0,0.03,1,329.31,jev-1.13.0,
497,"INSERT INTO countries (code, name, continent, keywords) VALUES (""IL"", ""Lebanon"", ""AS"", ""Barbadan airports"")",0,0,0.03,1,316.08,jev-1.13.0,
493,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,0,0.02,1,444.27,jev-1.13.0,
501,"SELECT name, 'airport' AS entity_type FROM airport WHERE keywords LIKE CONCAT(""%"", ""SWWK"", ""%"") UNION SELECT name, 'region' AS entity_type FROM regions WHERE keywords LIKE CONCAT(""%"", ""Airports in Milne Bay Province"", ""%"")  UNION SELECT name, 'country' AS entity_type FROM countries WHERE keywords LIKE CONCAT(""%"", ""Bulgarian airports"", ""%"");",0,0,0.03,1,291.57,jev-1.13.0,
490,"DELETE FROM airport WHERE ident=""EBRO"";",0,0,0.04,1,526.25,jev-1.13.0,
489,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 132.13 AND  133.5  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  128.45  AND  126.8  ORDER BY frequency;",0,0,0.02,1,557.81,jev-1.13.0,
492,"INSERT INTO countries (code, name, continent, keywords) VALUES (""RU"", ""Uzbekistan"", ""AS"", ""مطارات سوريا"")",0,0,0.05,1,486.33,jev-1.13.0,
503,"SELECT 'Airport Frequency' as source_type, af.airport_ident as code, a.name as location_name, af.type as frequency_type, af.frequency_mhz as frequency, af.description, a.municipality, a.iso_country FROM airport_frequencies af JOIN airport a ON af.airport_ident = a.ident WHERE af.frequency_mhz BETWEEN 119.275 AND  24.02  UNION ALL SELECT 'Navaid Frequency' as source_type,    n.ident as code, n.name as location_name, n.type as frequency_type,n.frequency_khz / 1000.0 as frequency,  n.usageType as description, 'N/A' as municipality, n.iso_country FROM navaids n WHERE n.frequency_khz IS NOT NULL AND (n.frequency_khz / 1000.0) BETWEEN  118.35  AND  118.3  ORDER BY frequency;",0,0,0.02,1,296.87,jev-1.13.0,
499,"INSERT INTO countries (code, name, continent, keywords) VALUES (""CG"", ""Burkina Faso"", ""EU"", ""Airports in Moldova"")",0,0,0.03,1,333.95,jev-1.13.0,
502,"SELECT id FROM airports WHERE iso_country LIKE ""MX"" AND name LIKE ""%zC82PEfh78AVtUK8W17p%"" AND elevation_feet <= 300.0 AND scheduled_service = ""no"" AND latitude BETWEEN 45.211399 AND -20.732200622558597 AND longitude <= -112.08000183105 AND type IN (""closed"",""closed"")",0,0,0.21,1,330.22,jev-1.13.0,
504,"SELECT id, ident, name FROM airport WHERE iso_country = ""BR""",0,0,0.02,1,351.42,jev-1.13.0,
507,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""3GA7"") OR name LIKE ""Holbaek, Holbæk Flyveplads""",0,0,0.03,1,271.83,jev-1.13.0,
496,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Atyrau International Airport"");",0,0,0.02,1,447.09,jev-1.13.0,
498,"SELECT name, 'airport' AS type FROM airport WHERE keywords LIKE CONCAT(""%"",  ""WW26)HAVING5591=7124--ODsa"", ""%"") UNION SELECT name, 'region' FROM regions WHERE keywords LIKE CONCAT(""%"", ""WW26)HAVING5591=7124--ODsa"", ""%"") UNION SELECT name, 'country' FROM countries WHERE keywords LIKE CONCAT(""%"", ""WW26)HAVING5591=7124--ODsa"", ""%"");",1,1,0.95,1,423.37,jev-1.13.0,
495,"SELECT a.name AS airport_name, a.ident AS airport_code, a.municipality, COUNT(r.id) AS runway_count FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE a.iso_country = ""PM"" GROUP BY a.id, a.name, a.ident, a.municipality HAVING COUNT(r.id) > 5 ORDER BY runway_count DESC, a.name ASC;",0,0,0.02,1,463.56,jev-1.13.0,
506,"SELECT a.name AS airport_name,a.municipality,COUNT(r.id) AS runway_count, CAST(AVG(r.length_ft) AS SIGNED) AS avg_runway_length FROM airport a JOIN runways r ON a.id = r.airport_ref WHERE r.length_ft >=  CAST(""1939"" AS SIGNED) AND a.iso_country = ""AT"" GROUP BY a.id, a.name, a.municipality ORDER BY avg_runway_length DESC;",0,0,0.02,1,300.68,jev-1.13.0,
508,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""IQ"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,260.95,jev-1.13.0,
509,"SELECT a.ident, a.name, r.name AS region_name FROM airport a JOIN regions r ON a.iso_region = r.code WHERE r.name = ""Aiwo"";",0,0,0.01,1,272.83,jev-1.13.0,
500,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""IN""",0,0,0.01,1,487.23,jev-1.13.0,
510,"SELECT * FROM airport WHERE continent = ""OC"" AND iso_region LIKE ""JP-17""",0,0,0.02,1,301.15,jev-1.13.0,
511,"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 874.0 AND 2796.0",0,0,0.01,1,266.0,jev-1.13.0,
505,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""REG In Salah Airport"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,499.0,jev-1.13.0,
514,"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""I39, Madison"") OR name LIKE ""Campo volo Il Laghetto""",0,0,0.04,1,263.73,jev-1.13.0,
517,"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,0,0.02,1,276.73,jev-1.13.0,
519,GRANT ALL ON mysql.* TO 'mysql'@'localhost' WITH GRANT OPTION;,0,0,0.1,1,281.03,jev-1.13.0,
516,"DELETE FROM airport WHERE ident=""MUHA"";",0,0,0.04,1,316.36,jev-1.13.0,
515,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg) VALUES (""IT-0323"", ""small_airport"", ""Yeysk Airport"", -35.288753, -54.246387481689)",0,0,0.02,1,321.0,jev-1.13.0,
521,"SELECT * FROM airport WHERE icao_code = 'UKKK' AND 6732 LIKE (SELECT (CASE WHEN (ORD(MID((SELECT IFNULL(CAST(column_name AS NCHAR),0x20) FROM INFORMATION_SCHEMA.COLUMNS WHERE table_name LIKE 0x6e617661696473 AND table_schema LIKE 0x64617461736574 LIMIT 16,1),13,1))>105) THEN 6732 ELSE (SELECT 9758 UNION SELECT 3204) END))-- -';",1,1,0.98,1,278.6,jev-1.13.0,
523,"SELECT name, IFNULL(iata_code, 'NO_IATA') AS iata_display, IFNULL(icao_code, 'NO_ICAO') AS icao_display,  MID(name, 1, 5) AS short_name, municipality FROM airport WHERE municipality LIKE ""São Pedro do Ivaí;""",0,0,0.04,1,273.53,jev-1.13.0,
524,"DELETE FROM airport WHERE name LIKE ""Přerov Air Base"" OR keywords LIKE ""Aeropuerto Nacional de Salto del Guaira"";  ",0,0,0.04,1,276.65,jev-1.13.0,
522,"SELECT * FROM airport WHERE gps_code = ""RK3D"" OR local_code = ""39FA""",0,0,0.02,1,317.62,jev-1.13.0,
526,SELECT * FROM airport WHERE icao_code = 'KVTN';,0,0,0.02,1,278.11,jev-1.13.0,
512,"INSERT INTO airport_frequencies (id, airport_ref, airport_ident, type, description, frequency_mhz) VALUES (59157, 3702, ""YMLD"", ""TWR"", ""CTAF"", 119.0)",0,0,0.02,1,439.27,jev-1.13.0,
513,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""BD""/**/AND/**/EXTRACTVALUE(5147,CASE/**/WHEN/**/(ORD(MID((SELECT/**/IFNULL(CAST(column_name/**/AS/**/NCHAR),0x20)/**/FROM/**/INFORMATION_SCHEMA.COLUMNS/**/WHERE/**/table_name=0x72756e77617973/**/AND/**/table_schema=0x64617461736574/**/LIMIT/**/17,1),1,1))>103)/**/THEN/**/5147/**/ELSE/**/0x3A/**/END)/**/AND/**/""gqdB""=""gqdB"" OR c.name LIKE CONCAT(""%"", ""Serbia"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 2 ORDER BY navaid_count DESC;",1,1,0.98,1,439.47,jev-1.13.0,
528,"UPDATE airport_frequencies SET type = 'TWR' WHERE airport_ident IN ('AU-0580','US-9876','FBKW','MX-1955');",0,0,0.02,1,297.26,jev-1.13.0,
518,"INSERT INTO airport (ident, type, name, wikipedia_link, continent) VALUES (""US-1895"",""small_airport') AS uOlU WHERE 8673=8673 AND MAKE_SET/**/(1971=1971,6657)-- mynf"", ""Śniatowo Air Base"",""https://en.wikipedia.org/wiki/Abqaiq_Airport"",""SA"")",1,1,0.97,1,472.78,jev-1.13.0,
520,"DELETE FROM regions WHERE name = ""Turnisce"";",0,0,0.03,1,451.95,jev-1.13.0,
525,"UPDATE airport SET name = ""Indian Hill Resort Airport"" WHERE ident = ""IN-0246""",0,0,0.02,1,449.99,jev-1.13.0,
533,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""ET"" OR c.name LIKE CONCAT(""%"", ""Malta"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > -2595')))/**/ORDER/**/BY/**/1--/**/- ORDER BY navaid_count DESC;",1,1,0.92,1,280.63,jev-1.13.0,
527,"SELECT id FROM airports WHERE scheduled_service = ""no"" AND type = ""small_airport"" AND name LIKE ""%uWaMMG7ZGayfYpYX8B5p%""",0,0,0.23,1,476.97,jev-1.13.0,
542,"SELECT a.id, a.ident, a.name, a.latitude_deg, a.longitude_deg,(6371 * ACOS(COS(RADIANS(a.latitude_deg)) * COS(RADIANS(b.latitude_deg)) * COS(RADIANS(b.longitude_deg) - RADIANS(a.longitude_deg)) + SIN(RADIANS(a.latitude_deg)) * SIN(RADIANS(b.latitude_deg)))) AS distance FROM airport a JOIN airport b ON b.name = ""Tambeiskoye Sever field"" WHERE a.id != b.id  ORDER BY distance LIMIT 50;",0,0,0.02,1,262.4,jev-1.13.0,
529,"DELETE FROM airport WHERE ident=""MO26"";",0,0,0.04,1,478.71,jev-1.13.0,
530,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Arkansas Valley Regional Medical Center Heliport"");",0,0,0.03,1,501.95,jev-1.13.0,
538,"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airport_ref = (SELECT id FROM airport WHERE name = ""Fazenda Cachoeira Airport"");",0,0,0.02,1,373.86,jev-1.13.0,
537,"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 1150.0",0,0,0.02,1,381.28,jev-1.13.0,
532,"INSERT INTO airport (ident, type, name, latitude_deg, longitude_deg, elevation_ft) VALUES (""LT-0010"", ""small_airport"", ""Intertherm Durban Heliport"", 41.691399, 23.122964, 7546.0)",0,0,0.02,1,487.56,jev-1.13.0,
531,"SELECT r.name AS region_name, COUNT(a.id) AS airport_count FROM airport a JOIN regions r ON a.iso_region = r.code WHERE a.iso_country = ""SN"" GROUP BY r.name ORDER BY r.name ASC;",0,0,0.02,1,534.19,jev-1.13.0,
536,"SELECT id FROM airports WHERE elevation_feet <= 1562.0 AND longitude >= 9.224722 AND type IN (""heliport"",""small_airport"",""small_airport"")",0,0,0.02,1,441.67,jev-1.13.0,
535,SELECT * FROM airport WHERE icao_code = 'SKPR';,0,0,0.02,1,450.82,jev-1.13.0,
534,"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""KR""",0,0,0.01,1,469.21,jev-1.13.0,
539,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""TH"" OR c.name LIKE CONCAT(""%"", ""Haiti'))   AS     rZBM   WHERE   5518=5518  ORDER    BY     1#"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 5 ORDER BY navaid_count DESC;",1,1,0.93,1,426.23,jev-1.13.0,
544,"INSERT INTO countries (code, name, continent) VALUES (""GP"", ""Brazil"", ""AF"")",0,0,0.02,1,387.13,jev-1.13.0,
541,"DELETE FROM airport WHERE name LIKE ""Fort Simpson (Great Slave No. 1) Heliport"" OR keywords LIKE ""JN4"";  ",0,0,0.04,1,456.44,jev-1.13.0,
548,"SELECT n.type, c.name as country_name, COUNT(n.id) as navaid_count  FROM navaids n JOIN countries c ON n.iso_country = c.code WHERE c.code = ""DE"" OR c.name LIKE CONCAT(""%"", ""Tajikistan"", ""%"") GROUP BY n.type, c.name HAVING COUNT(n.id) > 3 ORDER BY navaid_count DESC;",0,0,0.02,1,302.78,jev-1.13.0,
540,"INSERT INTO regions (code, name, continent, iso_country, wikipedia_link, keywords) VALUES (""SE-S"", ""New Providence"", ""EU"", ""LS"", ""https://en.wikipedia.org/wiki/Galaţi_County"", ""Airports in Dakhlet Nouadhibou Region"")",0,0,0.03,1,474.31,jev-1.13.0,
